id,name_ja,name_en,type_ja,category_ja,power,accuracy,pp,priority,generation,effect_en,contact,punch,sound,bullet,pulse,slicing,wind,bite,powder,heal,protect,reflectable,mirror
659,すなあつめ,shore-up,じめん,へんか,,,5,0,第七世代,"Heals the user for ½ its max HP, or ⅔ during a sandstorm.",0,0,0,0,0,0,0,0,0,1,0,0,0
660,であいがしら,first-impression,むし,ぶつり,90,100,10,2,第七世代,Can only be used as the first move after the user enters battle.,1,0,0,0,0,0,0,0,0,0,1,0,1
661,トーチカ,baneful-bunker,どく,へんか,,,10,4,第七世代,Grants the user protection for the rest of the turn and poisons any Pokémon that tries to use a contact move on it.,0,0,0,0,0,0,0,0,0,0,0,0,0
662,かげぬい,spirit-shackle,ゴースト,ぶつり,80,100,10,0,第七世代,Traps the target.,0,0,0,0,0,0,0,0,0,0,1,0,1
663,ＤＤラリアット,darkest-lariat,あく,ぶつり,85,100,10,0,第七世代,Ignores the target’s stat modifiers.,1,0,0,0,0,0,0,0,0,0,1,0,1
664,うたかたのアリア,sparkling-aria,みず,とくしゅ,90,100,10,0,第七世代,Cures the target of burns.,0,0,1,0,0,0,0,0,0,0,1,0,1
665,アイスハンマー,ice-hammer,こおり,ぶつり,100,90,10,0,第七世代,Lowers user’s Speed by one stage.,1,1,0,0,0,0,0,0,0,0,1,0,1
666,フラワーヒール,floral-healing,フェアリー,へんか,,,10,0,第七世代,"Heals the target for ½ its max HP, or ⅔ on Grassy Terrain.",0,0,0,0,0,0,0,0,0,1,1,1,0
667,10まんばりき,high-horsepower,じめん,ぶつり,95,95,10,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
668,ちからをすいとる,strength-sap,くさ,へんか,,100,10,0,第七世代,Heals the user by the target’s current Attack stat and lowers the target’s Attack by one stage.,0,0,0,0,0,0,0,0,0,1,1,1,1
669,ソーラーブレード,solar-blade,くさ,ぶつり,125,100,10,0,第七世代,Requires a turn to charge before attacking.,1,0,0,0,0,1,0,0,0,0,1,0,1
670,このは,leafage,くさ,ぶつり,40,100,40,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
671,スポットライト,spotlight,ノーマル,へんか,,,15,3,第七世代,Forces the target’s opponents to aim at the target for the rest of the turn.,0,0,0,0,0,0,0,0,0,0,1,1,0
672,どくのいと,toxic-thread,どく,へんか,,100,20,0,第七世代,Poisons the target and lowers its Speed by one stage.,0,0,0,0,0,0,0,0,0,0,1,1,1
673,とぎすます,laser-focus,ノーマル,へんか,,,30,0,第七世代,Guarantees a critical hit with the user’s next move.,0,0,0,0,0,0,0,0,0,0,0,0,0
674,アシストギア,gear-up,はがね,へんか,,,20,0,第七世代,Raises the Attack and Special Attack of all friendly Pokémon with Plus or Minus by one stage.,0,0,0,0,0,0,0,0,0,0,0,0,0
675,じごくづき,throat-chop,あく,ぶつり,80,100,15,0,第七世代,Prevents the target from using sound-based moves for two turns.,1,0,0,0,0,0,0,0,0,0,1,0,1
676,かふんだんご,pollen-puff,むし,とくしゅ,90,100,15,0,第七世代,"Damages opponents, but heals allies for 50% of their max HP.",0,0,0,1,0,0,0,0,0,0,1,0,1
677,アンカーショット,anchor-shot,はがね,ぶつり,80,100,20,0,第七世代,Traps the target.,1,0,0,0,0,0,0,0,0,0,1,0,1
678,サイコフィールド,psychic-terrain,エスパー,へんか,,,10,0,第七世代,Protects Pokémon on the ground from priority moves and increases the power of their  Psychic moves by 50%.,0,0,0,0,0,0,0,0,0,0,0,0,0
679,とびかかる,lunge,むし,ぶつり,80,100,15,0,第七世代,Lowers the target’s Attack by one stage after inflicting damage.,1,0,0,0,0,0,0,0,0,0,1,0,1
680,ほのおのムチ,fire-lash,ほのお,ぶつり,80,100,15,0,第七世代,Lowers the target’s Defense by one stage after inflicting damage.,1,0,0,0,0,0,0,0,0,0,1,0,1
681,つけあがる,power-trip,あく,ぶつり,20,100,10,0,第七世代,"Power is higher the more the user’s stats have been raised, to a maximum of 31×.",0,0,0,0,0,0,0,0,0,0,0,0,0
682,もえつきる,burn-up,ほのお,とくしゅ,130,100,5,0,第七世代,Removes the user’s Fire type after inflicting damage.,0,0,0,0,0,0,0,0,0,0,1,0,1
683,スピードスワップ,speed-swap,エスパー,へんか,,,10,0,第七世代,Exchanges the user’s Speed with the target’s.,0,0,0,0,0,0,0,0,0,0,1,0,1
684,スマートホーン,smart-strike,はがね,ぶつり,70,,10,0,第七世代,Never misses.,1,0,0,0,0,0,0,0,0,0,1,0,1
685,じょうか,purify,どく,へんか,,,20,0,第七世代,Cures the target of a major status ailment and heals the user for 50% of its max HP.,0,0,0,0,0,0,0,0,0,1,1,1,0
686,めざめるダンス,revelation-dance,ノーマル,とくしゅ,90,100,15,0,第七世代,Has the same type as the user.,0,0,0,0,0,0,0,0,0,0,1,0,1
687,コアパニッシャー,core-enforcer,ドラゴン,とくしゅ,100,100,10,0,第七世代,Nullifies the target’s ability if it moves earlier.,0,0,0,0,0,0,0,0,0,0,1,0,1
688,トロピカルキック,trop-kick,くさ,ぶつり,70,100,15,0,第七世代,Lowers the target’s Attack by one stage after inflicting damage.,1,0,0,0,0,0,0,0,0,0,1,0,1
689,さいはい,instruct,エスパー,へんか,,,15,0,第七世代,Forces the target to repeat its last used move.,0,0,0,0,0,0,0,0,0,0,1,0,0
690,くちばしキャノン,beak-blast,ひこう,ぶつり,100,100,15,-3,第七世代,Inflicts a burn on any Pokémon that makes contact before the attack.,0,0,0,1,0,0,0,0,0,0,1,0,0
691,スケイルノイズ,clanging-scales,ドラゴン,とくしゅ,110,100,5,0,第七世代,Lowers the user’s Defense by one stage after inflicting damage.,0,0,1,0,0,0,0,0,0,0,1,0,1
692,ドラゴンハンマー,dragon-hammer,ドラゴン,ぶつり,90,100,15,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
693,ぶんまわす,brutal-swing,あく,ぶつり,60,100,20,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
694,オーロラベール,aurora-veil,こおり,へんか,,,20,0,第七世代,"Reduces damage five turns, but must be used during hail.",0,0,0,0,0,0,0,0,0,0,0,0,0
695,シャドーアローズストライク,sinister-arrow-raid,ゴースト,ぶつり,180,,1,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
696,ハイパーダーククラッシャー,malicious-moonsault,あく,ぶつり,180,,1,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,0,0,0
697,わだつみのシンフォニア,oceanic-operetta,みず,とくしゅ,195,,1,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
698,ガーディアン・デ・アローラ,guardian-of-alola,フェアリー,とくしゅ,,,1,0,第七世代,Damages the target for 75% of its remaining HP.,0,0,0,0,0,0,0,0,0,0,0,0,0
699,しちせいだっこんたい,soul-stealing-7-star-strike,ゴースト,ぶつり,195,,1,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,0,0,0
700,ライトニングサーフライド,stoked-sparksurfer,でんき,とくしゅ,175,,1,0,第七世代,Has a chance to paralyze the target.,0,0,0,0,0,0,0,0,0,0,0,0,0
701,ほんきをだす　こうげき,pulverizing-pancake,ノーマル,ぶつり,210,,1,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,0,0,0
702,ナインエボルブースト,extreme-evoboost,ノーマル,へんか,,,1,0,第七世代,Raises all of the user’s stats by two stages.,0,0,0,0,0,0,0,0,0,0,0,0,0
703,オリジンズスーパーノヴァ,genesis-supernova,エスパー,とくしゅ,185,,1,0,第七世代,Changes the terrain to Psychic Terrain after inflicting damage.,0,0,0,0,0,0,0,0,0,0,0,0,0
704,トラップシェル,shell-trap,ほのお,とくしゅ,150,100,5,-3,第七世代,Only inflicts damage if the user was hit by a physical move this turn.,0,0,0,0,0,0,0,0,0,0,1,0,0
705,フルールカノン,fleur-cannon,フェアリー,とくしゅ,130,90,5,0,第七世代,Lowers the user’s Special Attack by two stages after inflicting damage.,0,0,0,0,0,0,0,0,0,0,1,0,1
706,サイコファング,psychic-fangs,エスパー,ぶつり,85,100,10,0,第七世代,Destroys Reflect and Light Screen.,1,0,0,0,0,0,0,1,0,0,1,0,1
707,じだんだ,stomping-tantrum,じめん,ぶつり,75,100,10,0,第七世代,Has double power if the user’s last move failed.,0,0,0,0,0,0,0,0,0,0,0,0,0
708,シャドーボーン,shadow-bone,ゴースト,ぶつり,85,100,10,0,第七世代,Has a chance to lower the target’s Defense by one stage.,0,0,0,0,0,0,0,0,0,0,1,0,1
709,アクセルロック,accelerock,いわ,ぶつり,40,100,20,1,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
710,アクアブレイク,liquidation,みず,ぶつり,85,100,10,0,第七世代,Has a chance to lower the target’s Defense by one stage.,1,0,0,0,0,0,0,0,0,0,1,0,1
711,プリズムレーザー,prismatic-laser,エスパー,とくしゅ,160,100,10,0,第七世代,User foregoes its next turn to recharge.,0,0,0,0,0,0,0,0,0,0,1,0,1
712,シャドースチール,spectral-thief,ゴースト,ぶつり,90,100,10,0,第七世代,"Steals the target’s stat increases, then inflicts damage.",1,0,0,0,0,0,0,0,0,0,1,0,1
713,メテオドライブ,sunsteel-strike,はがね,ぶつり,100,100,5,0,第七世代,Cannot be disrupted by abilities.,1,0,0,0,0,0,0,0,0,0,1,0,1
714,シャドーレイ,moongeist-beam,ゴースト,とくしゅ,100,100,5,0,第七世代,Cannot be disrupted by abilities.,0,0,0,0,0,0,0,0,0,0,1,0,1
715,なみだめ,tearful-look,ノーマル,へんか,,,20,0,第七世代,Lowers the target’s Attack and Special Attack by one stage.,0,0,0,0,0,0,0,0,0,0,0,1,1
716,びりびりちくちく,zing-zap,でんき,ぶつり,80,100,10,0,第七世代,Has a chance to make the target flinch.,1,0,0,0,0,0,0,0,0,0,1,0,1
717,しぜんのいかり,natures-madness,フェアリー,とくしゅ,,90,10,0,第七世代,Inflicts damage equal to half the target’s HP.,0,0,0,0,0,0,0,0,0,0,0,0,0
718,マルチアタック,multi-attack,ノーマル,ぶつり,120,100,10,0,第七世代,"If the user is holding a appropriate plate or drive, the damage inflicted will match it.",1,0,0,0,0,0,0,0,0,0,1,0,1
719,1000まんボルト,10-000-000-volt-thunderbolt,でんき,とくしゅ,195,,1,0,第七世代,Inflicts regular damage with no additional effect.,,,,,,,,,,,,,
720,ビックリヘッド,mind-blown,ほのお,とくしゅ,150,100,5,0,第七世代,"Inflicts damage, and the user takes damage equal to half of its max HP, rounded up.",0,0,0,0,0,0,0,0,0,0,1,0,1
721,プラズマフィスト,plasma-fists,でんき,ぶつり,100,100,15,0,第七世代,"After inflicting damage, causes all Normal-type moves to become Electric-type for the remainder of the turn.",1,1,0,0,0,0,0,0,0,0,1,0,1
722,フォトンゲイザー,photon-geyser,エスパー,とくしゅ,100,100,5,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
723,てんこがすめつぼうのひかり,light-that-burns-the-sky,エスパー,とくしゅ,200,,1,0,第七世代,"Inflicts damage using either Attack or Special Attack stat, whichever is higher.",0,0,0,0,0,0,0,0,0,0,0,0,0
724,サンシャインスマッシャー,searing-sunraze-smash,はがね,ぶつり,200,,1,0,第七世代,Cannot be disrupted by abilities.,1,0,0,0,0,0,0,0,0,0,0,0,0
725,ムーンライトブラスター,menacing-moonraze-maelstrom,ゴースト,とくしゅ,200,,1,0,第七世代,Cannot be disrupted by abilities.,0,0,0,0,0,0,0,0,0,0,0,0,0
726,ぽかぼかフレンドタイム,lets-snuggle-forever,フェアリー,ぶつり,190,,1,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,0,0,0
727,ラジアルエッジストーム,splintered-stormshards,いわ,ぶつり,190,,1,0,第七世代,Inflicts damage and removes any terrain present on the battlefield.,0,0,0,0,0,0,0,0,0,0,0,0,0
728,ブレイジングソウルビート,clangorous-soulblaze,ドラゴン,とくしゅ,185,,1,0,第七世代,"Inflicts damage to all opposing Pokémon and increases the user’s Attack, Defense, Special Attack, Special Defense, and Speed by one stage each.",0,0,1,0,0,0,0,0,0,0,0,0,0
729,ばちばちアクセル,zippy-zap,でんき,ぶつり,80,100,10,2,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
730,ざぶざぶサーフ,splishy-splash,みず,とくしゅ,90,100,15,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
731,ふわふわフォール,floaty-fall,ひこう,ぶつり,90,95,15,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
732,ピカピカサンダー,pika-papow,でんき,とくしゅ,,,20,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
733,いきいきバブル,bouncy-bubble,みず,とくしゅ,60,100,20,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,1,1,0,1
734,びりびりエレキ,buzzy-buzz,でんき,とくしゅ,60,100,20,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
735,めらめらバーン,sizzly-slide,ほのお,ぶつり,60,100,20,0,第七世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
736,どばどばオーラ,glitzy-glow,エスパー,とくしゅ,80,95,15,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
737,わるわるゾーン,baddy-bad,あく,とくしゅ,80,95,15,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
738,すくすくボンバー,sappy-seed,くさ,ぶつり,100,90,10,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,1,1
739,こちこちフロスト,freezy-frost,こおり,とくしゅ,100,90,10,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
740,きらきらストーム,sparkly-swirl,フェアリー,とくしゅ,120,85,5,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
741,ブイブイブレイク,veevee-volley,ノーマル,ぶつり,,,20,0,第七世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
742,ダブルパンツァー,double-iron-bash,はがね,ぶつり,60,100,5,0,第七世代,Hits twice in one turn.,1,1,0,0,0,0,0,0,0,0,1,0,1
743,ダイウォール,max-guard,ノーマル,へんか,,,10,4,第八世代,Prevents any moves from hitting the user this turn.,0,0,0,0,0,0,0,0,0,0,0,0,0
744,ダイマックスほう,dynamax-cannon,ドラゴン,とくしゅ,100,100,5,0,第八世代,Sets Light Screen on the user’s side of the field after inflicting damage.,0,0,0,0,0,0,0,0,0,0,1,0,0
745,ねらいうち,snipe-shot,みず,とくしゅ,80,100,15,0,第八世代,Sets Reflect on the user’s side of the field after inflicting damage.,0,0,0,0,0,0,0,0,0,0,1,0,1
746,くらいつく,jaw-lock,あく,ぶつり,80,100,10,0,第八世代,Seeds the target after inflicting damage.,1,0,0,0,0,0,0,1,0,0,1,0,1
747,ほおばる,stuff-cheeks,ノーマル,へんか,,,10,0,第八世代,Cures the entire party of major status effects after inflicting damage.,0,0,0,0,0,0,0,0,0,0,0,0,0
748,はいすいのじん,no-retreat,かくとう,へんか,,,5,0,第八世代,"Hits twice in one turn, with a chance to make the target flinch.",0,0,0,0,0,0,0,0,0,0,0,0,0
749,タールショット,tar-shot,いわ,へんか,,100,15,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,1,1
750,まほうのこな,magic-powder,エスパー,へんか,,100,20,0,第八世代,,0,0,0,0,0,0,0,0,1,0,1,1,1
751,ドラゴンアロー,dragon-darts,ドラゴン,ぶつり,50,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
752,おちゃかい,teatime,ノーマル,へんか,,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
753,たこがため,octolock,かくとう,へんか,,100,15,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
754,でんげきくちばし,bolt-beak,でんき,ぶつり,85,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
755,エラがみ,fishious-rend,みず,ぶつり,85,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
756,コートチェンジ,court-change,ノーマル,へんか,,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,1
757,ダイバーン,max-flare,ほのお,ぶつり,100,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
758,ダイワーム,max-flutterby,むし,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
759,ダイサンダー,max-lightning,でんき,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
760,ダイアタック,max-strike,ノーマル,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
761,ダイナックル,max-knuckle,かくとう,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
762,ダイホロウ,max-phantasm,ゴースト,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
763,ダイアイス,max-hailstorm,こおり,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
764,ダイアシッド,max-ooze,どく,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
765,ダイストリーム,max-geyser,みず,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
766,ダイジェット,max-airstream,ひこう,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
767,ダイフェアリー,max-starfall,フェアリー,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
768,ダイドラグーン,max-wyrmwind,ドラゴン,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
769,ダイサイコ,max-mindstorm,エスパー,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
770,ダイロック,max-rockfall,いわ,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
771,ダイアース,max-quake,じめん,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
772,ダイアーク,max-darkness,あく,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
773,ダイソウゲン,max-overgrowth,くさ,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
774,ダイスチル,max-steelspike,はがね,ぶつり,10,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
775,ソウルビート,clangorous-soul,ドラゴン,へんか,,100,5,0,第八世代,,0,0,1,0,0,0,0,0,0,0,0,0,0
776,ボディプレス,body-press,かくとう,ぶつり,80,100,10,0,第八世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
777,デコレーション,decorate,フェアリー,へんか,,,15,0,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
778,ドラムアタック,drum-beating,くさ,ぶつり,80,100,10,0,第八世代,Has a chance to lower the target’s Speed by one stage.,0,0,0,0,0,0,0,0,0,0,1,0,1
779,トラバサミ,snap-trap,くさ,ぶつり,35,100,15,0,第八世代,Prevents the target from fleeing and inflicts damage for 2-5 turns.,1,0,0,0,0,0,0,0,0,0,1,0,1
780,かえんボール,pyro-ball,ほのお,ぶつり,120,90,5,0,第八世代,Has a chance to burn the target.,0,0,0,1,0,0,0,0,0,0,1,0,1
781,きょじゅうざん,behemoth-blade,はがね,ぶつり,100,100,5,0,第八世代,,1,0,0,0,0,1,0,0,0,0,1,0,1
782,きょじゅうだん,behemoth-bash,はがね,ぶつり,100,100,5,0,第八世代,,1,0,0,0,0,0,0,0,0,0,1,0,1
783,オーラぐるま,aura-wheel,でんき,ぶつり,110,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
784,ワイドブレイカー,breaking-swipe,ドラゴン,ぶつり,60,100,15,0,第八世代,Lowers the target’s Attack by one stage after inflicting damage.,1,0,0,0,0,0,0,0,0,0,1,0,1
785,えだづき,branch-poke,くさ,ぶつり,40,100,40,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
786,オーバードライブ,overdrive,でんき,とくしゅ,80,100,10,0,第八世代,,0,0,1,0,0,0,0,0,0,0,1,0,1
787,りんごさん,apple-acid,くさ,とくしゅ,80,100,10,0,第八世代,,0,0,0,0,0,0,0,0,0,0,1,0,1
788,Ｇのちから,grav-apple,くさ,ぶつり,80,100,10,0,第八世代,Lowers the target’s Defense by one stage after inflicting damage.,0,0,0,0,0,0,0,0,0,0,1,0,1
789,ソウルクラッシュ,spirit-break,フェアリー,ぶつり,75,100,15,0,第八世代,Has a chance to lower the target’s Special Attack by one stage.,1,0,0,0,0,0,0,0,0,0,1,0,1
790,ワンダースチーム,strange-steam,フェアリー,とくしゅ,90,95,10,0,第八世代,Has a chance to confuse the target.,0,0,0,0,0,0,0,0,0,0,1,0,1
791,いのちのしずく,life-dew,みず,へんか,,,10,0,第八世代,,0,0,0,0,0,0,0,0,0,1,0,0,0
792,ブロッキング,obstruct,あく,へんか,,100,10,4,第八世代,,0,0,0,0,0,0,0,0,0,0,0,0,0
793,どげざつき,false-surrender,あく,ぶつり,80,,10,0,第八世代,Never misses.,1,0,0,0,0,0,0,0,0,0,1,0,1
794,スターアサルト,meteor-assault,かくとう,ぶつり,150,100,5,0,第八世代,User foregoes its next turn to recharge.,0,0,0,0,0,0,0,0,0,0,1,0,1
795,ムゲンダイビーム,eternabeam,ドラゴン,とくしゅ,160,90,5,0,第八世代,User foregoes its next turn to recharge.,0,0,0,0,0,0,0,0,0,0,1,0,1
796,てっていこうせん,steel-beam,はがね,とくしゅ,140,95,5,0,第八世代,"Inflicts damage, and the user takes damage equal to half of its max HP, rounded up.",0,0,0,0,0,0,0,0,0,0,1,0,1
797,ワイドフォース,expanding-force,エスパー,とくしゅ,80,100,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
798,アイアンローラー,steel-roller,はがね,ぶつり,130,100,5,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
799,スケイルショット,scale-shot,ドラゴン,ぶつり,25,90,20,0,第八世代,Boosts the user’s Speed and lowers their Defense by one stage after inflicting damage two to five times in a row.,0,0,0,0,0,0,0,0,0,0,1,0,1
800,メテオビーム,meteor-beam,いわ,とくしゅ,120,90,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
801,シェルアームズ,shell-side-arm,どく,とくしゅ,90,100,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
802,ミストバースト,misty-explosion,フェアリー,とくしゅ,100,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
803,グラススライダー,grassy-glide,くさ,ぶつり,55,100,20,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
804,ライジングボルト,rising-voltage,でんき,とくしゅ,70,100,20,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
805,だいちのはどう,terrain-pulse,ノーマル,とくしゅ,50,100,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,1,0,0,0,0,0,1,0,1
806,はいよるいちげき,skitter-smack,むし,ぶつり,70,90,10,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
807,しっとのほのお,burning-jealousy,ほのお,とくしゅ,70,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
808,うっぷんばらし,lash-out,あく,ぶつり,75,100,5,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
809,ポルターガイスト,poltergeist,ゴースト,ぶつり,110,90,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
810,ふしょくガス,corrosive-gas,どく,へんか,,100,40,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,1,1
811,コーチング,coaching,かくとう,へんか,,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
812,クイックターン,flip-turn,みず,ぶつり,60,100,20,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
813,トリプルアクセル,triple-axel,こおり,ぶつり,20,90,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
814,ダブルウイング,dual-wingbeat,ひこう,ぶつり,40,90,10,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
815,ねっさのだいち,scorching-sands,じめん,とくしゅ,70,100,10,0,第八世代,Has a chance to burn the target.,0,0,0,0,0,0,0,0,0,0,1,0,1
816,ジャングルヒール,jungle-healing,くさ,へんか,,,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,1,0,0,0
817,あんこくきょうだ,wicked-blow,あく,ぶつり,75,100,5,0,第八世代,Inflicts regular damage with no additional effect.,1,1,0,0,0,0,0,0,0,0,1,0,1
818,すいりゅうれんだ,surging-strikes,みず,ぶつり,25,100,5,0,第八世代,Inflicts regular damage with no additional effect.,1,1,0,0,0,0,0,0,0,0,1,0,1
819,サンダープリズン,thunder-cage,でんき,とくしゅ,80,90,15,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
820,ドラゴンエナジー,dragon-energy,ドラゴン,とくしゅ,150,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,0,0,0
821,いてつくしせん,freezing-glare,エスパー,とくしゅ,90,100,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
822,もえあがるいかり,fiery-wrath,あく,とくしゅ,90,100,10,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
823,らいめいげり,thunderous-kick,かくとう,ぶつり,90,100,10,0,第八世代,Inflicts regular damage with no additional effect.,1,0,0,0,0,0,0,0,0,0,1,0,1
824,ブリザードランス,glacial-lance,こおり,ぶつり,120,100,5,0,第八世代,Inflicts regular damage with no additional effect.,0,0,0,0,0,0,0,0,0,0,1,0,1
